15 1575623967 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623968 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623969 0,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575623972 7,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623973 7,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623974 7,400000 -1,000000 -101,000000 0,000000 0,000000
15 1575623970 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623971 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623972 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623973 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623974 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623975 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623976 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623982 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623983 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623984 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623985 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623986 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623992 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623993 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623994 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623995 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575623996 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624002 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624003 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624004 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624005 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624006 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624007 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624008 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624009 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624010 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624011 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624017 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624018 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624019 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624020 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624021 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624027 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624028 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624029 0,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575623975 7,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623976 7,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623977 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623978 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623979 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623980 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623981 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623982 2,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575623983 2,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575623984 2,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575623985 2,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575623986 2,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575623987 1,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575623988 1,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575623989 1,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575623990 1,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575623991 1,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575623997 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623998 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575623999 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624000 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624001 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624002 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624003 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624004 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624005 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624006 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624007 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624008 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624009 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624010 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624011 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624012 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624013 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624014 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624015 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624016 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624017 1,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575624018 1,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575624019 1,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575624020 1,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575624021 1,600000 -1,000000 -101,000000 0,000000 0,000000
49 1575624022 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624023 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624024 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624025 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624026 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1575624032 2,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575624033 2,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575624034 2,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624030 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624031 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624032 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624033 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624034 0,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575624035 2,200000 -1,000000 -101,000000 0,000000 0,000000
49 1575624036 2,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624035 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624036 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624087 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624088 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624089 0,200000 -1,000000 -101,000000 0,000000 0,000000
92 1575624032 0,200000 -1,000000 -101,000000 0,000000 0,000000
92 1575624033 0,200000 -1,000000 -101,000000 0,000000 0,000000
92 1575624034 0,200000 -1,000000 -101,000000 0,000000 0,000000
92 1575624035 0,200000 -1,000000 -101,000000 0,000000 0,000000
92 1575624036 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624090 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624091 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624092 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624093 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624094 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624095 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624096 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624102 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624103 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624104 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624105 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624106 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624112 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624113 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624114 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624115 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624116 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624117 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624118 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624119 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624120 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624121 0,200000 -1,000000 -101,000000 0,000000 0,000000
15 1575624122 0,200000 -1,000000 -101,000000 0,000000 0,000000
