47 1575623972 316321,200000 -1,000000 -101,000000 0,000000 0,000000
47 1575623973 316321,200000 -1,000000 -101,000000 0,000000 0,000000
47 1575623974 316321,200000 -1,000000 -101,000000 0,000000 0,000000
47 1575623975 316321,200000 -1,000000 -101,000000 0,000000 0,000000
47 1575623976 316321,200000 -1,000000 -101,000000 0,000000 0,000000
47 1575623977 20388,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623978 20388,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623979 20388,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623980 20388,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623981 20388,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623982 22409,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623983 22409,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623984 22409,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623985 22409,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623986 22409,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623987 3174,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623988 3174,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623989 3174,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623990 3174,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623991 3174,400000 -1,000000 -101,000000 0,000000 0,000000
47 1575623997 6177,000000 -1,000000 -101,000000 0,000000 0,000000
47 1575623998 6177,000000 -1,000000 -101,000000 0,000000 0,000000
47 1575623999 6177,000000 -1,000000 -101,000000 0,000000 0,000000
47 1575624000 6177,000000 -1,000000 -101,000000 0,000000 0,000000
47 1575624001 6177,000000 -1,000000 -101,000000 0,000000 0,000000
47 1575624002 3688,600000 -1,000000 -101,000000 0,000000 0,000000
47 1575624003 3688,600000 -1,000000 -101,000000 0,000000 0,000000
47 1575624004 3688,600000 -1,000000 -101,000000 0,000000 0,000000
47 1575624005 3688,600000 -1,000000 -101,000000 0,000000 0,000000
47 1575624006 3688,600000 -1,000000 -101,000000 0,000000 0,000000
47 1575624007 3696,600000 -1,000000 -101,000000 0,000000 0,000000
47 1575624008 3696,600000 -1,000000 -101,000000 0,000000 0,000000
47 1575624009 3696,600000 -1,000000 -101,000000 0,000000 0,000000
